1,^MinorMagicItems1^
2,^MinorMagicItems2^
3,^MinorMagicItems3^
4,^UniqueWeapon1^
5,^UniqueWeapons2^
6,^UniqueWeapons3^
7,^UniqueWeapons4^
8,^UniqueWeapons5^
9,^UniqueWeapons6^
10,^UniqueWeapons7^
11,^SealedGlassVials1^
12,^SealedGlassVials2^
13,^SealedGlassVials3^
14,^SealedGlassVials4^
15,^SealedGlassVials5^
16,^SealedGlassVials6^
17,^SealedGlassVials7^
18,^SealedGlassVials8^
19,^Books1^
20,^Books2^
21,^Books3^
22,^Books4^
23,^Books5^
24,^Rings1^
25,^Rings2^
26,^Necklaces1^
27,^Necklaces2^
28,^Artifacts1^
29,^Valuables1^
30,^Valuables2^
31,^Valuables3^
32,^Valuables4^
33,^Valuables5^
34,^Valuables6^
35,^Valuables7^
36,^Valuables8^
37,^TrinketsFirst^
38,^Trinkets1^
39,^Trinkets2^
40,^Trinkets3^
41,^Trinkets4^
42,^Trinkets5^
43,^Trinkets6^
44,^Trinkets7^
45,^Trinkets8^
46,^Trinkets9^
47,^Trinkets10^
48,^Trinkets11^
49,^Trinkets12^
50,^Trinkets13^
51,^Trinkets14^
52,^Trinkets15^
53,^Trinkets16^
54,^Trinkets17^
55,^Trinkets18^
56,^Trinkets19^
57,^Trinkets20^
58,^Trinkets21^
59,^Trinkets22^
60,^Trinkets23^
61,^Trinkets24^
62,^Trinkets25^
63,^Trinkets26^
64,^Trinkets27^
65,^Trinkets28^
66,^Trinkets29^
67,^Trinkets30^
68,^TrinketsWorthless1^
69,^TrinketsWorthless2^
70,^TrinketsWorthless3^
71,^TrinketsWorthless4^
72,^TrinketsWorthless5^
73,^TrinketsWorthless6^
74,^TrinketsWorthless7^
75,^TrinketsWorthless8^
76,^TrinketsWorthless9^
77,^UniqueMinorMagicWeapons1^
78,^UniqueMinorMagicWeapons2^
79,^Trinkets31^
80,^Trinkets32^
81,^Trinkets33^
82,^UniqueWeapons8^
83,^Books6^
84,^Books7^
85,^Books8^
86,^UniqueArmors1^
87,^MinorMagicItems4^
88,^Trinkets34^
89,^Trinkets35^
90,^Trinkets36^
91,^TrinketsWorthless10^
92,^Trinkets37^
93,^UniqueMinorMagicWeapons3^
94,^Books9^
95,^UniqueWeapons9^
96,^UniqueWeapons10^
97,^UniqueWeapons11^
98,^UniqueWeapons12^
99,^SealedGlassVials9^
100,^Necklaces3^
101,^Valuables9^
102,^Valuables10^
103,^Trinkets38^
104,^Trinkets39^
105,^Trinkets40^
106,^Trinkets41^
107,^Trinkets42^
108,^Rings3^
109,^UniqueArmors2^
110,^MinorMagicItems5^
111,^Cloaks1^
112,^UniqueMinorMagicWeapons4^
113,^Valuables11^
114,^UniqueWeapons13^
115,^UniqueWeapons14^
116,^CrownsCircletsandCoronets1^
117,^Trinkets43^
118,^Trinkets44^
119,^Trinkets45^
120,^Trinkets46^
121,^Trinkets47^
122,^Trinkets48^
123,^Trinkets49^
124,^Trinkets50^
125,^UniqueWeapons15^
126,^UniqueWeapons16^
127,^UniqueWeapons17^
128,^UniqueArmors3^
129,^UniqueArmors4^
130,^UniqueArmors5^
131,^UniqueArmors6^
132,^Valuables12^
133,^Valuables13^
134,^MinorMagicItems6^
135,^MinorMagicItems7^
136,^Trinkets51^
137,^Trinkets52^
138,^Trinkets53^
139,^Trinkets54^
140,^Trinkets55^
141,^Trinkets56^
142,^Trinkets57^
143,^Trinkets58^
144,^Trinkets59^
145,^Books10^
146,^Books11^
147,^Books12^
148,^Trinkets60^
149,^Trinkets61^
150,^Trinkets62^
151,^Trinkets63^
152,^Trinkets64^
