1,A sturdy brass scroll case
2,A sturdy steel scroll case
3,A sturdy wooden case containing eight large glass vials containing human hearts floating in a preservative fluid. Each vial contains a label with a name written on it belonging to a missing person in a nearby settlement.
4,"A sturdy wooden scroll tube containing a small collection of letters carefully folded and tucked away. The letters are from an adventurer's loved ones, and have clearly all been read multiple times. The last page is actually a note meant for whoever finds the fallen adventurer, begging that her loved ones are informed of her fate."
5,A tabard of obvious military design from an army that no one is able to identify
6,A tarnished copper signal on a leather thong. The whistle's mouthpiece is shaped liked a pair of pouting lips.
7,A tarnished silver bell lacking a clapper. The worn initial H.P.L are barely visible on its lip.
8,"A thick pair of six-toed socks. When the bearer walks on wood, each step sounds like a hoof."
9,"A thick tapestry depicting angels being slain by a rampaging demon wielding a huge sword wreathed in dark energy. The tapestry is obviously old, but is in good condition."
10,"A thick, charcoal-colored infinity scarf smelling of wood smoke and large enough to act as a deep hood as well as scarf."
11,"A thick, wide leather belt that has a buckle shaped like a fist and various attachment points from which to hang pouches and perhaps even a small sack or two. A hidden compartment lurks at the back of the belt."
12,A thin metal rod that plays out a simple tune when repeatedly tapped
13,A three fingered glove that makes everything taste like burning
14,A three fingered glove that sounds like women laughing in the far distance when near corpses
15,"A tiny lidded box that opens, revealing the emptiness of space. No amount of force can make an object go into the box."
16,A tiny longsword (No longer than a pinky finger) made from magnetic iron.
17,A tiny mechanical dragonfly with a miniature glass vial at its center
18,A tiny metallic box without latches or locks that only opens on a full moon
19,"A tiny soapstone octopus that slowly absorbs water into itself at a rate of about a single drop per hour. No matter how much it absorbs, the figurine never gets any heavier and for all intents and purposes, the water completely disappears."
20,"A tiny two-minute hourglass filled with ^RandomColour^ sand."
21,A torn and filthy burlap sack. Inside are four holy symbols each dedicated to a different minor God each from a Random Good Domain. Each has been defaced. A fifth holy symbol (Also dedicated to a minor God of a Random Good Domain) has not yet been vandalized.
22,"A transparent fist sized cube containing an hourglass-shaped vial. A figure is inside the hourglass on one side. When the cube is tilted, the figure disappears, and a different figure appears on the other side. Depending on how the cube is tilted, different figures may appear."
23,"A travel case filled with strange, forbidden, and in some cases heretical, religious scrolls. Neither the case nor the papers bear any sort of marker's mark, ownership or distinguishing names."
24,A tuning fork that emits a chord when struck
25,A uniform belonging to the nearby town guard or local militia. It is however lacking the appropriate weapons and armor.
26,A walking cane made from an exotic mummified snake.
27,A waterproof wax paper envelope containing a careworn letter from a dying father addressed to his daughter asking for forgiveness
28,A weighted trick con that always lands on the same side no matter how many times its flipped.
29,"A well crafted stylus of unfamiliar design. The user always finds themselves writing in an unknown language while using it. If they attempt to draw a map with the stylus, the user instead draws a map to a distant realm, perhaps the home of the language."
30,"A well made saddle sized for a very small animal, such as a squirrel or a small cat"
31,A white cloth mask decorated with patterns of light green whorls that makes the bearer's breath smell and taste like peppermint while worn.
32,A white leather sporran edged with black horsehair bears a rearing stallion on the front.
33,"A wooden box containing a collection of cards full of monsters, spells, lands and other pictures. There are symbols on each one, and the ones that repeat depict the sun, a skull, a fire, a tree and a drop of water."
34,A wooden box containing a dozen iron nails taken from the coffin of a murderer
35,A wooden box containing a mummified fish with feathered wings
36,"A wooden box containing a trapmaker's kit, including caltrops and the materials and tools needed to make a series of tripwires, snares and jaw-traps."
37,A wooden box decorated with the image of a stick figure man. It contains ten candles made from the fat of human corpses
38,"A wooden case containing an ornate chess set. The board itself depicts the hellish Abyss and the tortured souls trapped there. The pieces on one side are various species of demons, while various types of devils making up the opposing side. It seems to be a reference to the Blood War between demons and devils."
39,"A wooden case containing an ornate chessboard. Half the board is white and heavenly with various species of celestial angels as pieces and half of which is hellish and fiery, with nightmarish demons as pieces."
40,A wooden crate filled with small burlap sacks of different exotic coffee beans
41,A wooden model of a ship constructed around a wine bottle so that the bottle is still visible in there. It would probably be more impressive if it was the other way around.
42,A wooden prosthetic hand with a skull and crossbones etched into the back of the hand. Knowledgeable PC's will notice that the initials at the base of the limb match those of an infamous one-handed pirate.
43,An amber prism with a prehistoric beetle trapped inside
44,An antler from an unknown creature that emits clicking noises when near children
45,An egg-shaped metallic bauble that occasionally spins and speaks in a language no one understands
46,An iron horseshoe once worn by a unicorn.
47,An iron nail from the crucifixion of a prophet.
48,An obsidian figurine of a stalking panther that holds absolutely no magic powers or enchantments.
49,An octagon-shaped amulet that is colored black during the day and sky blue at night
50,"An odd little brush which carefully cleans any surface it is applied to, leaving it smelling vaguely of camphor."
51,An oddly formed stone that is strongly magnetic to non-ferrous metals
52,An oil lantern whose chimney is made of a deep red glass.
53,An onyx comb shaped like a raven that has common cabochon ruby eyes.
54,An origami unicorn that can never be torn or crumpled
55,An ornate Dwarven flask made of brass.
56,"An ornate sacrificial dagger, still stained with the blood of its last victim"
57,An ornate wooden box containing two weathered dueling hand crossbows.
