1,"An eight-foot long pike with a broad “ox tongue” blade engraved with knotwork patterns."
2,"A single crossbow bolt with a single name roughly carved into it. Knowledgeable PC's will recognize it as the name of a wanted criminal charged with heinous crimes."
3,"A ^RandomNon-AmmunitionWeapons^ with the symbol of a brain etched on the grip. The weapon seems to possess the faintest trace of self-awareness and the wielder can occasionally feel a subtle touch of another mind drift across his own. Knowledgeable PC's might conclude that the object was once a sentient weapon possessing true intelligence that it somehow lost, was seriously injured in some way or has gone into a state of hibernation."
4,"A sturdy iron-shod quarterstaff meant for use as a walking stick, tentpole and weapon of a travelling adventurer. While holding the staff, rain cannot fall upon the bearer, it diverts around the edges of an ethereal bubble of energy instead."
5,"A black leather sap (Club statistics) with the words “Sweet Dreams!” stitched along its length in silver thread."
6,"A repeating heavy crossbow made from mulberry and fine steel, with ivory plating on the stock scrimshawed with tranquil lake and temple scenes."
7,"A heavy steel shield with a single huge nail protruding from its center. The durable spiked shield is excellently suited for bashing in combat."
8,"A heavy mace fashioned of cold iron with the inscription “Bringer of Blessings” written on the head in Celestial."
9,"A light pick of gnomish design with a large pink garnet in the pommel."
10,"A wicker quiver containing Resolve: {Roll 5d6} arrows crafted entirely of hollowed bamboo, each with an extremely narrow point designed to slip between the ribs. Any archer can tell that these arrows are short-ranged, prone to breakage and that few warriors would choose to use them. These arrows have half the range of a typical arrow and can never be re-used after being shot. In the hands of a skilled bowman however, they are quite deadly and capable of penetrating straight through armor and into the lungs and creating sucking chest wound. The air quite literally escapes from the organ out through the hollow weapon. Whenever the wielder attacks a living, breathing creature with advantage and both rolls would hit, the target begins to feel their breath literally slip away and begins suffocating or drowning (As normal per your games rules). The target continues to not be able to breathe until a creature removes the arrow (Using an action equivalent to drawing a weapon) and a successful Medicine skill check is performed on the target (Equivalent to stabilizing a dying creature) or the target regains at least one hit point from any source."
11,"A bullet pouch containing Resolve: {Roll 5d6} cold iron, sling bullets. Each one rattles like a bell and is painted with a prayer (Written in Halfling) in minuscule letters."
12,"A foot-long dagger with a jeweled hilt. The blade is of shining silver, and the symbol of a bear's claw is engraved on the guard."
13,"A longsword whose hilt is carved in a stylized stag's head shape with spreading antlers forming the crosspiece and guard."
14,"A ^RandomSwordTable^  with a wavy, blade shaped like a golden flame. Its guard and hilt has several rays emanating out from semi-regular bases. The guard houses a large bright yellow-orange gem and the sword is always pleasantly warm to the touch"
15,"A strange sword bearing two blades one silver, the other iron, emerging from a single hilt wrapped in crimson-stained leather. Along the silver blade, in lavish flowing text, “I dethrone tyrants” has been etched. In rougher letters, “I hold the destroyers at bay” has been chiseled into the iron blade."
16,"A large leather quiver containing Resolve: {Roll 5d6} javelins with birch shafts and striking serpent designs etched into the head."
17,"A huge bastard sword, the pommel of which is stylized to resemble a dragon's eye. The crossguard is styled to make it seem that the blade extends out of a dragon's maw."
18,"An exotic weapon known as a chained axe (Flail statistics but deals slashing damage) which is a double-bladed axe-head attached to a haft by a length of chain. Similar to the flail, this weapon requires more precision to strike with the edges of the axe."
19,"A long ^BrightColourTable^ silk scarf with a thin weighted chain sewn into the lining. The easily concealable weapon can be used a whip or garrote while also serving as an inconspicuous article clothing."
20,"A heavy broadsword (Longsword statistics) with a curved, tapered, single-edged blade with saw teeth on its back edge. It can be wielded with one or two hands and is used to deal powerful, gaping wounds to its targets."
21,"A spiked club crafted from the skull and claws of a bear."
22,"A murky gray dagger with an uneasy presence about it. The tormented faces of the dead seem to be etched onto the blade itself."
23,"A beaten wooden case containing Resolve: {Roll 5d6} silver-tipped wardarts. Their shafts are branded with eagle symbols and fletched with giant eagle feathers."
24,"A greataxe whose red split-leather grip has ten uneven dents along its length as if a previous owner held it in a two handed grip with incredible strength."
25,"A crude mace constructed of a femur with a skull lashed to the top with sinew, all of it originating from a single ^Humanoid^."
26,"A rod made of a delicate shaft consisting of a thin, unbreakable crystal tube filled with shimmering mercury. The end is pointed, and the rod is sharpened along one side, allowing it to be used as a rapier."
27,"A ^RandomNon-AmmunitionWeapons^ whose grip is marked with a symbol of a human skull surrounded by a double ring of fire."
28,"An unusually large rod crafted from hundreds of individually woven strands of sinew. It functions quite effectively as a greatclub."
29,"A light crossbow with the image of an auroch bull carved into the stock. The moving parts are oiled and cared for but the wood is rough, stained and heavily scratched."
30,"A club made from a sturdy, knotty stick of polished black oak, with a large knob on the end."
31,"A shortspear with a vicious-looking serrated head and a shaft painted with geometric designs."
32,"A finely crafted recurved composite longbow with floral patterns and animal designs highlighted in gold paint on the grip and limbs."
33,"A greatsword with an undulating blade and four silver spikes fixed just above the gold crossguard."
34,"A ^RandomNon-AmmunitionWeapons^ marked with the clenched fist and sword icon of the Ever-Resilient Blades mercenary band."
35,"A repeating light crossbow made from yew. Metal plates on the stock are damascened in copper with images of stags, boars and hounds."
36,"A boar-spear with a leaf-shaped iron blade. Its shaft is inlaid with miniature hunting scenes in silver."
37,"A heavy mace of Khemeti origin. Its round stone head is attached to a wooden handle and decorated with bulls and scorpions."
38,"A silvered dagger with an eagle shaped, golden pommel."
39,"A five-foot long birch quarterstaff. Its shaft is carved with delicate leaf patterns."
40,"A wooden case containing Resolve: {Roll 5d6} crossbow bolts with blue fletching, and three blue rings painted around each shaft."
41,"A gnarled-looking wizard's staff cut from oak, surmounted with a fist sized, carved stone, gargoyle head with two peridots for eyes."
42,"A yew longbow carved with delicate leaf patterns, and copper caps on the end of each limb."
43,"A silvered battle aspergillium (Mace statistics) engraved with the holy symbol of Conn the Lawgiver."
44,"A darkwood quarterstaff carved with images of ravenous wolves."
45,"A sling made from strong woollen cord, dyed purple, with a cradle fashioned from elephant hide."
46,"A heavy crossbow made from ash with a stock inlaid with mother-of pearl."
47,"A ten-foot length of hemp rope enwrapping Resolve: {Roll 5d6} javelins barbed iron heads, mounted on elm shafts carved with angular patterns."
48,"A heavy belt with five light throwing hammers of dwarven workmanship with a gold bands around the hafts."
49,"A weighty iron handaxe with a wooden handle carved with drinking and feasting scenes."
50,"A curved kukri (Shortsword Statistics) with several holes drilled through the back of the blade to reduce its weight. One hole has a large gold ring through it."
51,"An ebony club carved with battle scenes featuring gnoll warriors fighting striped centaurs."
52,"A shortsword of excellent hobgoblin workmanship. Its hilt is topped with a silver, skull-shaped pommel."
53,"A light hammer with a grip of manticore fur bound in copper thread."
54,"A bronze gladius (Shortsword statistics) with a black leather scabbard decorated in garishly bright dyes with gladiatorial scenes."
55,"A heavy crossbow built from wood and horn with a rack-and-pinion mechanism to crank the bow. The bow and stock are decorated with gold tooling."
56,"A throwing handaxe with a darkwood handle inscribed in iron with dwarven battle cries."
57,"A silvered shortsword, its blade engraved with a halfling warrior battling a werewolf."
58,"A brightsteel shortsword with a wolf's head-shaped pommel set with two pale green tourmaline eyes."
59,"A flail with a heavy, spiked, iron ball attached to a thick hickory haft branded with the sign of the Brutal Scourge gnoll tribe."
60,"A foul-smelling cloth bundle enwrapping Resolve: {Roll 5d6} javelins whose shafts are carved with depictions of stags running through a forest."
61,"A warhammer with a leering demonic face carved into the business end of its head."
62,"A cross-hilted longsword, the image of a snake inlaid in silver, coils around the grip."
63,"An iron trident attached to a wooden haft painted with lines of poetry in the exotic script of the kingdom of Gopura."
64,"A scimitar with a hilt damascened with mithral patterns and set with two pale blue moonstones."
65,"A longsword with a serrated blade and bronze hilt topped with a dragon's skull shaped pommel."
66,"A warhammer with the holy symbols of the modern dwarven pantheon inlaid in gold on both ends of its head."
67,"An ostentatious longsword, its blade inlaid with ornate gold scrollwork bearing the words “For Kjarran and her Queen!”"
68,"A scimitar with a green leather grip, gold pommel and an emerald in the crossguard. Its blade is engraved with vine leaf patterns."
69,"A ^RandomNon-AmmunitionWeapons^ whose grip is stamped with a maker's mark relating to a specific philosophical concept of ^RandomGodlyDomains^, which most commonly associated with the learned sages of the ^Humanoid^ race."
70,"A fourteen-foot-long wooden lance, painted with blue and white bands, tipped with a leaf-shaped spear point."
71,"A three-chained heavy flail. Each chain has a ball with nine spikes and the handle is adorned with three electrum bands."
72,"A naginata (Glaive statistics) with a haft of black lacquered wood decorated with a gold leaf phoenix and scorpion."
73,"A greatsword with the top part of its burnished copper hilt shaped like a man with outstretched arms."
74,"A recurved composite shortbow made from birch, horn and sinew, decorated with fine ivory inlay."
75,"A pair of sai (Dagger statistics) with bronze hilts, their pommels set with polished sardonyx."
76,"A siangham (shortspear statistics) with a shaft decorated with patterns in gold leaf and a grooved wooden handle."
77,"A black iron greatsword with a pommel shaped like a hydra skull. The eye sockets are filled with red spinels the size of thumbnails."
78,"A studded heavy flail of Khemeti origin, its handle is inlaid with lapis lazuli."
79,"A mithral greatsword with a pommel shaped like a crescent moon. The sword's blade is incised with arcane symbols."
