1,"Intensified Spell: By means of an expedited blood rite, the caster sacrifices a few drops of blood flowing within his veins, thereby infusing the spell with additional metaphysical power, greatly enhancing its lethality. For each damage die rolled to determine the spell's damage, the caster adds an additional +1 damage to the spell's total resulting damage. If the spell deals damage over multiple rounds, this metamagic only effects the first set of damage dice rolled. —Note: If a normal Fireball spell deals 8d6 fire damage, an Intensified Fireball would deal 8d6+8 fire damage."
2,"Multiversal Spell: The caster alters the foundations of the spell with quantum architecture, creating a superposition between this universe and one other. In the different parallel dimension, the other version of himself has also just performed the same spell and the caster can choose to swap the effects of that spell with the one he cast, essentially stealing the arcane power from himself. The player rolls the spell's damage die twice and choose either result to use. If the spell has variable effects other than damage, (Such as Prismatic Spray or Reincarnate) the caster can also roll those effects twice and choose either result to use. The choice of results must be done after damage or other effects are rolled but before it is dealt to the target. If the spell deals damage over multiple rounds, this metamagic only effects the first set of damage dice rolled."
3,"Maximized Spell: A complex overlapping, echoing of the precise gestures and esoteric words performed by the caster, causes the spell to become extraordinarily, unforgivingly efficient. After successfully casting a spell, the player may select any single damage die of his choosing and that die will be considered to have rolled the maximum possible result for that type (Like 8 on a d8) instead of the current result. This must be done after damage is rolled but before it is dealt to the target. If the spell deals damage over multiple rounds, this metamagic only effects the first set of damage dice rolled."
4,"Persistent Spell: The caster performs the lasts few seconds of the spell's verbal and somatic elements twice, creating a supernatural echo that increases the spell's tenacity as the targets attempts to resist. All creatures who succeed on their saving throw against the spell, must make another saving throw against the effect and gain advantage on that roll. If a creature fails this second saving throw, it suffers the full effects of the spell, as if it had failed its first saving throw."
5,"Enlarged Spell: The caster performs the physical motions of the spell with large sweeping arms gestures and stretching the vowels of the mystic incantations out, widening the spell's casting to match its effect. The altered spell occupies a larger space and any burst, cone, emanation, radius or other numeric measurement of the spell's area of effect is increased by five feet."
6,"Careful Spell: The caster performs the spell with deliberate, meticulous precision, every movement of each finger and every syllable uttered is completed with absolute perfection. If the spell forces creatures to make a saving throw, the caster can choose any number of creatures he can see and those creatures automatically succeeds on the first saving throw against the spell."
7,"Empowered Spell: The caster modulates the spell's ethereal frequency on the fly, adjusting it to vibrate to best suit the environment. While these tweaks can greatly improve the spell's effect, there lies a possibility of accidental self-sabotage. When the caster rolls for damage, he can reroll any of the dice regardless of the result but must use the new roll even if it's worse. This must be done after damage is rolled but before it is dealt to the target. If the spell deals damage over multiple rounds, this metamagic only effects the first set of damage dice rolled."
8,"Amplified Spell: Through sheer force of will, the caster bends the laws of nature to his command, releasing a spell of tremendous power. All of the spell's effects are treated as if the caster had expended a spell slot one level higher than it was actually cast at."
9,"Magnified Spell: The caster taps into the the transmundane matrix of his material spellcasting focus to overload the spell at the cost of the object's integrity. The item crackles with power as hairline cracks form along its length. Should the caster not require an item as a spellcasting focus, the metamagic floods his power with arcane might causing minor bruising across his entire body. All of the spell's damage dice increase by one step to the next largest dice. If a normal Fireball spell deals 8d6 fire damage, a Magnified Fireball would deal 8d8 fire damage. If the spell deals damage over multiple rounds, this metamagic only effects the first set of damage dice rolled. —Note: The metamagic's descriptive text is for flavour and is not meant to cause any real mechanical damage to the item or the caster and is intended to add to the immersive roleplaying experience."
10,"Extended Spell: The caster exploits a quirk of very concept of time to use a few seconds of his own lifespan as fuel to empower the spell. Sacrificing the limitless abstract potential of his future allows the caster to reap immediate, tangible benefits. The duration of the spell's effect is doubled to a maximum duration of 24 hours."
